propertyid,period_start,energy_kwh,property_age_years,propertytype,blockid,simulated_energy_kwh
111,2024-07-01 11:52:28.455679,344,15,Flat,8.0,2152.13
111,2024-08-01 11:52:28.455679,257,15,Flat,8.0,2155.64
111,2024-09-01 11:52:28.455679,209,15,Flat,8.0,2547.8
111,2024-10-01 11:52:28.455679,352,15,Flat,8.0,2836.87
111,2024-11-01 11:52:28.455679,293,15,Flat,8.0,2103.67
111,2024-12-01 11:52:28.455679,354,15,Flat,8.0,2088.3
111,2025-01-01 11:52:28.455679,289,15,Flat,8.0,2484.28
111,2025-02-01 11:52:28.455679,261,15,Flat,8.0,2149.22
111,2025-03-01 11:52:28.455679,299,15,Flat,8.0,2503.67
111,2025-04-01 11:52:28.455679,405,15,Flat,8.0,2393.07
112,2024-05-01 11:52:28.455679,317,103,Flat,9.0,4055.2
112,2024-06-01 11:52:28.455679,251,103,Flat,9.0,4148.25
112,2024-07-01 11:52:28.455679,353,103,Flat,9.0,4136.04
112,2024-08-01 11:52:28.455679,341,103,Flat,9.0,4024.08
112,2024-09-01 11:52:28.455679,339,103,Flat,9.0,3708.73
112,2024-10-01 11:52:28.455679,413,103,Flat,9.0,4095.73
112,2024-11-01 11:52:28.455679,358,103,Flat,9.0,4374.61
112,2024-12-01 11:52:28.455679,225,103,Flat,9.0,3738.25
112,2025-01-01 11:52:28.455679,186,103,Flat,9.0,3866.84
112,2025-02-01 11:52:28.455679,270,103,Flat,9.0,4145.37
112,2025-03-01 11:52:28.455679,340,103,Flat,9.0,4067.72
112,2025-04-01 11:52:28.455679,362,103,Flat,9.0,4142.24
113,2024-05-01 11:52:28.455679,303,57,Flat,3.0,3000.14
113,2024-06-01 11:52:28.455679,303,57,Flat,3.0,3372.49
113,2024-07-01 11:52:28.455679,380,57,Flat,3.0,3149.38
113,2024-08-01 11:52:28.455679,263,57,Flat,3.0,3279.4
113,2024-09-01 11:52:28.455679,313,57,Flat,3.0,3204.06
113,2024-10-01 11:52:28.455679,308,57,Flat,3.0,3175.1
113,2024-11-01 11:52:28.455679,356,57,Flat,3.0,3265.37
113,2024-12-01 11:52:28.455679,389,57,Flat,3.0,3177.3
113,2025-01-01 11:52:28.455679,324,57,Flat,3.0,2901.96
113,2025-02-01 11:52:28.455679,261,57,Flat,3.0,3357.47
113,2025-03-01 11:52:28.455679,240,57,Flat,3.0,3303.63
113,2025-04-01 11:52:28.455679,322,57,Flat,3.0,2718.63
114,2024-05-01 11:52:28.455679,342,8,Flat,6.0,2029.16
114,2024-06-01 11:52:28.455679,317,8,Flat,6.0,2368.47
114,2024-07-01 11:52:28.455679,278,8,Flat,6.0,1794.61
114,2024-08-01 11:52:28.455679,352,8,Flat,6.0,2348.71
114,2024-09-01 11:52:28.455679,355,8,Flat,6.0,2131.76
114,2024-10-01 11:52:28.455679,338,8,Flat,6.0,2428.06
114,2024-11-01 11:52:28.455679,373,8,Flat,6.0,2159.77
114,2024-12-01 11:52:28.455679,334,8,Flat,6.0,2015.59
114,2025-01-01 11:52:28.455679,310,8,Flat,6.0,2221.62
114,2025-02-01 11:52:28.455679,256,8,Flat,6.0,2153.92
114,2025-03-01 11:52:28.455679,277,8,Flat,6.0,1997.83
114,2025-04-01 11:52:28.455679,351,8,Flat,6.0,2603.67
115,2024-05-01 11:52:28.455679,331,103,Flat,9.0,3865.78
115,2024-06-01 11:52:28.455679,304,103,Flat,9.0,3611.41
115,2024-07-01 11:52:28.455679,328,103,Flat,9.0,4376.34
115,2024-08-01 11:52:28.455679,319,103,Flat,9.0,3943.29
115,2024-09-01 11:52:28.455679,319,103,Flat,9.0,4000.65
115,2024-10-01 11:52:28.455679,366,103,Flat,9.0,3988.42
115,2024-11-01 11:52:28.455679,275,103,Flat,9.0,3946.07
115,2024-12-01 11:52:28.455679,400,103,Flat,9.0,3906.76
115,2025-01-01 11:52:28.455679,324,103,Flat,9.0,3860.64
115,2025-02-01 11:52:28.455679,203,103,Flat,9.0,4072.95
115,2025-03-01 11:52:28.455679,295,103,Flat,9.0,3979.6
115,2025-04-01 11:52:28.455679,359,103,Flat,9.0,4206.07
116,2024-05-01 11:52:28.455679,335,80,House,10.0,3696.54
116,2024-06-01 11:52:28.455679,317,80,House,10.0,3414.5
116,2024-07-01 11:52:28.455679,373,80,House,10.0,3621.7
116,2024-08-01 11:52:28.455679,255,80,House,10.0,3516.43
116,2024-09-01 11:52:28.455679,187,80,House,10.0,3401.67
116,2024-10-01 11:52:28.455679,309,80,House,10.0,3737.89
116,2024-11-01 11:52:28.455679,286,80,House,10.0,3575.73
116,2024-12-01 11:52:28.455679,240,80,House,10.0,3518.49
116,2025-01-01 11:52:28.455679,238,80,House,10.0,3428.89
116,2025-02-01 11:52:28.455679,282,80,House,10.0,3394.41
116,2025-03-01 11:52:28.455679,277,80,House,10.0,3997.75
116,2025-04-01 11:52:28.455679,211,80,House,10.0,3666.82
117,2024-05-01 11:52:28.455679,362,98,Flat,7.0,3741.77
117,2024-06-01 11:52:28.455679,228,98,Flat,7.0,4017.57
117,2024-07-01 11:52:28.455679,369,98,Flat,7.0,4172.4
117,2024-08-01 11:52:28.455679,244,98,Flat,7.0,3993.5
117,2024-09-01 11:52:28.455679,275,98,Flat,7.0,4234.8
117,2024-10-01 11:52:28.455679,285,98,Flat,7.0,3651.44
117,2024-11-01 11:52:28.455679,346,98,Flat,7.0,3561.74
117,2024-12-01 11:52:28.455679,293,98,Flat,7.0,4012.1
117,2025-01-01 11:52:28.455679,379,98,Flat,7.0,4015.3
117,2025-02-01 11:52:28.455679,225,98,Flat,7.0,3292.1
117,2025-03-01 11:52:28.455679,347,98,Flat,7.0,3835.28
117,2025-04-01 11:52:28.455679,251,98,Flat,7.0,3758.27
118,2024-05-01 11:52:28.455679,269,80,Flat,10.0,3321.61
118,2024-06-01 11:52:28.455679,274,80,Flat,10.0,3397.79
118,2024-07-01 11:52:28.455679,372,80,Flat,10.0,3719.16
118,2024-08-01 11:52:28.455679,323,80,Flat,10.0,3396.52
118,2024-09-01 11:52:28.455679,290,80,Flat,10.0,3403.38
118,2024-10-01 11:52:28.455679,368,80,Flat,10.0,3276.24
118,2024-11-01 11:52:28.455679,314,80,Flat,10.0,3853.78
118,2024-12-01 11:52:28.455679,296,80,Flat,10.0,3686.93
118,2025-01-01 11:52:28.455679,308,80,Flat,10.0,3101.53
118,2025-02-01 11:52:28.455679,376,80,Flat,10.0,3403.55
118,2025-03-01 11:52:28.455679,317,80,Flat,10.0,3705.7
118,2025-04-01 11:52:28.455679,306,80,Flat,10.0,3856.28
119,2024-05-01 11:52:28.455679,277,49,House,11.0,3148.17
119,2024-06-01 11:52:28.455679,264,49,House,11.0,2908.86
119,2024-07-01 11:52:28.455679,327,49,House,11.0,2593.72
119,2024-08-01 11:52:28.455679,233,49,House,11.0,3154.05
119,2024-09-01 11:52:28.455679,334,49,House,11.0,2920.62
119,2024-10-01 11:52:28.455679,314,49,House,11.0,2993.77
119,2024-11-01 11:52:28.455679,287,49,House,11.0,2944.52
119,2024-12-01 11:52:28.455679,364,49,House,11.0,2708.89
119,2025-01-01 11:52:28.455679,229,49,House,11.0,3052.85
119,2025-02-01 11:52:28.455679,254,49,House,11.0,3025.29
119,2025-03-01 11:52:28.455679,263,49,House,11.0,2894.84
119,2025-04-01 11:52:28.455679,323,49,House,11.0,3074.22
120,2024-05-01 11:52:28.455679,356,98,House,7.0,3685.2
120,2024-06-01 11:52:28.455679,263,98,House,7.0,3906.2
120,2024-07-01 11:52:28.455679,243,98,House,7.0,3965.23
120,2024-08-01 11:52:28.455679,293,98,House,7.0,3613.01
120,2024-09-01 11:52:28.455679,323,98,House,7.0,3948.58
120,2024-10-01 11:52:28.455679,275,98,House,7.0,4106.73
120,2024-11-01 11:52:28.455679,275,98,House,7.0,3899.35
120,2024-12-01 11:52:28.455679,240,98,House,7.0,3953.18
120,2025-01-01 11:52:28.455679,303,98,House,7.0,4072.47
120,2025-02-01 11:52:28.455679,245,98,House,7.0,3882.44
120,2025-03-01 11:52:28.455679,310,98,House,7.0,3900.44
120,2025-04-01 11:52:28.455679,283,98,House,7.0,3724.66
121,2024-05-01 11:52:28.455679,284,15,Block of Flats,2.0,2297.01
121,2024-06-01 11:52:28.455679,263,15,Block of Flats,2.0,2233.03
121,2024-07-01 11:52:28.455679,296,15,Block of Flats,2.0,2399.82
121,2024-08-01 11:52:28.455679,295,15,Block of Flats,2.0,2412.69
121,2024-09-01 11:52:28.455679,341,15,Block of Flats,2.0,2458.24
121,2024-10-01 11:52:28.455679,299,15,Block of Flats,2.0,2198.35
121,2024-11-01 11:52:28.455679,226,15,Block of Flats,2.0,1864.68
121,2024-12-01 11:52:28.455679,302,15,Block of Flats,2.0,2448.33
121,2025-01-01 11:52:28.455679,349,15,Block of Flats,2.0,2386.22
121,2025-02-01 11:52:28.455679,319,15,Block of Flats,2.0,2172.94
121,2025-03-01 11:52:28.455679,300,15,Block of Flats,2.0,2410.99
121,2025-04-01 11:52:28.455679,338,15,Block of Flats,2.0,2010.28
122,2024-05-01 11:52:28.455679,395,24,Flat,14.0,2686.05
122,2024-06-01 11:52:28.455679,297,24,Flat,14.0,2413.28
122,2024-07-01 11:52:28.455679,392,24,Flat,14.0,2314.21
122,2024-08-01 11:52:28.455679,270,24,Flat,14.0,2355.66
122,2024-09-01 11:52:28.455679,367,24,Flat,14.0,2433.7
122,2024-10-01 11:52:28.455679,315,24,Flat,14.0,2477.6
122,2024-11-01 11:52:28.455679,261,24,Flat,14.0,2489.66
122,2024-12-01 11:52:28.455679,331,24,Flat,14.0,2394.08
122,2025-01-01 11:52:28.455679,241,24,Flat,14.0,2520.05
122,2025-02-01 11:52:28.455679,331,24,Flat,14.0,2481.66
122,2025-03-01 11:52:28.455679,250,24,Flat,14.0,2350.49
122,2025-04-01 11:52:28.455679,312,24,Flat,14.0,2320.36
123,2024-05-01 11:52:28.455679,328,23,Flat,15.0,2581.67
123,2024-06-01 11:52:28.455679,232,23,Flat,15.0,2564.87
123,2024-07-01 11:52:28.455679,280,23,Flat,15.0,2471.43
123,2024-08-01 11:52:28.455679,433,23,Flat,15.0,2644.84
123,2024-09-01 11:52:28.455679,306,23,Flat,15.0,2067.73
123,2024-10-01 11:52:28.455679,365,23,Flat,15.0,2347.12
123,2024-11-01 11:52:28.455679,242,23,Flat,15.0,2228.74
123,2024-12-01 11:52:28.455679,366,23,Flat,15.0,2911.25
123,2025-01-01 11:52:28.455679,314,23,Flat,15.0,2602.64
123,2025-02-01 11:52:28.455679,335,23,Flat,15.0,2444.19
123,2025-03-01 11:52:28.455679,298,23,Flat,15.0,2617.0
123,2025-04-01 11:52:28.455679,324,23,Flat,15.0,2683.26
124,2024-05-01 11:52:28.455679,364,37,Flat,13.0,2961.13
124,2024-06-01 11:52:28.455679,316,37,Flat,13.0,2924.34
124,2024-07-01 11:52:28.455679,274,37,Flat,13.0,2687.49
124,2024-08-01 11:52:28.455679,313,37,Flat,13.0,2639.73
124,2024-09-01 11:52:28.455679,295,37,Flat,13.0,2547.56
124,2024-10-01 11:52:28.455679,257,37,Flat,13.0,2840.49
124,2024-11-01 11:52:28.455679,284,37,Flat,13.0,2708.21
124,2024-12-01 11:52:28.455679,282,37,Flat,13.0,2656.31
124,2025-01-01 11:52:28.455679,345,37,Flat,13.0,2645.87
124,2025-02-01 11:52:28.455679,319,37,Flat,13.0,3030.04
124,2025-03-01 11:52:28.455679,222,37,Flat,13.0,2930.54
124,2025-04-01 11:52:28.455679,294,37,Flat,13.0,3106.08
125,2024-05-01 11:52:28.455679,282,78,Block of Flats,5.0,3665.8
125,2024-06-01 11:52:28.455679,356,78,Block of Flats,5.0,3571.39
125,2024-07-01 11:52:28.455679,295,78,Block of Flats,5.0,3554.92
125,2024-08-01 11:52:28.455679,294,78,Block of Flats,5.0,3355.94
125,2024-09-01 11:52:28.455679,322,78,Block of Flats,5.0,3307.72
125,2024-10-01 11:52:28.455679,344,78,Block of Flats,5.0,3661.47
125,2024-11-01 11:52:28.455679,340,78,Block of Flats,5.0,3373.06
125,2024-12-01 11:52:28.455679,297,78,Block of Flats,5.0,3602.29
125,2025-01-01 11:52:28.455679,295,78,Block of Flats,5.0,3783.09
125,2025-02-01 11:52:28.455679,338,78,Block of Flats,5.0,3426.91
125,2025-03-01 11:52:28.455679,396,78,Block of Flats,5.0,3962.1
125,2025-04-01 11:52:28.455679,215,78,Block of Flats,5.0,3361.86
126,2024-05-01 11:52:28.455679,184,15,Flat,2.0,2498.04
126,2024-06-01 11:52:28.455679,251,15,Flat,2.0,2384.95
126,2024-07-01 11:52:28.455679,298,15,Flat,2.0,2538.82
126,2024-08-01 11:52:28.455679,320,15,Flat,2.0,2076.76
126,2024-09-01 11:52:28.455679,335,15,Flat,2.0,2761.4
126,2024-10-01 11:52:28.455679,281,15,Flat,2.0,2264.24
126,2024-11-01 11:52:28.455679,356,15,Flat,2.0,2435.33
126,2024-12-01 11:52:28.455679,302,15,Flat,2.0,2588.9
126,2025-01-01 11:52:28.455679,277,15,Flat,2.0,2179.07
126,2025-02-01 11:52:28.455679,293,15,Flat,2.0,2465.15
126,2025-03-01 11:52:28.455679,375,15,Flat,2.0,2145.71
126,2025-04-01 11:52:28.455679,247,15,Flat,2.0,2579.39
127,2024-05-01 11:52:28.455679,225,51,Flat,4.0,2867.96
127,2024-06-01 11:52:28.455679,394,51,Flat,4.0,3027.7
127,2024-07-01 11:52:28.455679,322,51,Flat,4.0,3081.22
127,2024-08-01 11:52:28.455679,272,51,Flat,4.0,3176.86
127,2024-09-01 11:52:28.455679,287,51,Flat,4.0,3413.7
127,2024-10-01 11:52:28.455679,300,51,Flat,4.0,2929.61
127,2024-11-01 11:52:28.455679,322,51,Flat,4.0,3247.75
127,2024-12-01 11:52:28.455679,292,51,Flat,4.0,3414.05
127,2025-01-01 11:52:28.455679,231,51,Flat,4.0,3053.15
127,2025-02-01 11:52:28.455679,323,51,Flat,4.0,2909.97
127,2025-03-01 11:52:28.455679,310,51,Flat,4.0,2673.99
127,2025-04-01 11:52:28.455679,263,51,Flat,4.0,3396.66
128,2024-05-01 11:52:28.455679,278,8,Block of Flats,6.0,2111.11
128,2024-06-01 11:52:28.455679,286,8,Block of Flats,6.0,1959.73
128,2024-07-01 11:52:28.455679,326,8,Block of Flats,6.0,1888.33
128,2024-08-01 11:52:28.455679,333,8,Block of Flats,6.0,1959.36
128,2024-09-01 11:52:28.455679,263,8,Block of Flats,6.0,2343.94
128,2024-10-01 11:52:28.455679,270,8,Block of Flats,6.0,2371.57
128,2024-11-01 11:52:28.455679,304,8,Block of Flats,6.0,2290.42
128,2024-12-01 11:52:28.455679,224,8,Block of Flats,6.0,2186.47
128,2025-01-01 11:52:28.455679,388,8,Block of Flats,6.0,1910.9
128,2025-02-01 11:52:28.455679,333,8,Block of Flats,6.0,2014.01
128,2025-03-01 11:52:28.455679,325,8,Block of Flats,6.0,1938.68
128,2025-04-01 11:52:28.455679,317,8,Block of Flats,6.0,2274.56
129,2024-05-01 11:52:28.455679,307,49,Flat,11.0,2767.34
129,2024-06-01 11:52:28.455679,345,49,Flat,11.0,2837.15
129,2024-07-01 11:52:28.455679,286,49,Flat,11.0,2943.3
129,2024-08-01 11:52:28.455679,320,49,Flat,11.0,2646.04
129,2024-09-01 11:52:28.455679,370,49,Flat,11.0,2989.35
129,2024-10-01 11:52:28.455679,281,49,Flat,11.0,2958.57
129,2024-11-01 11:52:28.455679,246,49,Flat,11.0,3216.84
129,2024-12-01 11:52:28.455679,280,49,Flat,11.0,2816.03
129,2025-01-01 11:52:28.455679,343,49,Flat,11.0,2720.16
129,2025-02-01 11:52:28.455679,329,49,Flat,11.0,2905.19
129,2025-03-01 11:52:28.455679,230,49,Flat,11.0,2760.38
129,2025-04-01 11:52:28.455679,277,49,Flat,11.0,2987.83
130,2024-05-01 11:52:28.455679,307,47,Flat,16.0,2568.01
130,2024-06-01 11:52:28.455679,300,47,Flat,16.0,2818.93
130,2024-07-01 11:52:28.455679,375,47,Flat,16.0,2754.33
130,2024-08-01 11:52:28.455679,401,47,Flat,16.0,3053.55
130,2024-09-01 11:52:28.455679,252,47,Flat,16.0,2777.89
130,2024-10-01 11:52:28.455679,346,47,Flat,16.0,2592.78
130,2024-11-01 11:52:28.455679,396,47,Flat,16.0,2899.64
130,2024-12-01 11:52:28.455679,286,47,Flat,16.0,3003.98
130,2025-01-01 11:52:28.455679,326,47,Flat,16.0,2885.76
130,2025-02-01 11:52:28.455679,287,47,Flat,16.0,2817.74
130,2025-03-01 11:52:28.455679,357,47,Flat,16.0,2805.69
130,2025-04-01 11:52:28.455679,353,47,Flat,16.0,2962.59
131,2024-05-01 11:52:28.455679,301,80,Block of Flats,10.0,3422.11
131,2024-06-01 11:52:28.455679,243,80,Block of Flats,10.0,3534.3
131,2024-07-01 11:52:28.455679,334,80,Block of Flats,10.0,3750.09
131,2024-08-01 11:52:28.455679,322,80,Block of Flats,10.0,3339.74
131,2024-09-01 11:52:28.455679,328,80,Block of Flats,10.0,3591.27
131,2024-10-01 11:52:28.455679,249,80,Block of Flats,10.0,3242.2
131,2024-11-01 11:52:28.455679,319,80,Block of Flats,10.0,3645.59
131,2024-12-01 11:52:28.455679,371,80,Block of Flats,10.0,3404.24
131,2025-01-01 11:52:28.455679,325,80,Block of Flats,10.0,3803.92
131,2025-02-01 11:52:28.455679,211,80,Block of Flats,10.0,3304.61
131,2025-03-01 11:52:28.455679,326,80,Block of Flats,10.0,3688.42
131,2025-04-01 11:52:28.455679,318,80,Block of Flats,10.0,3844.23
132,2024-05-01 11:52:28.455679,308,37,Flat,13.0,2533.86
132,2024-06-01 11:52:28.455679,301,37,Flat,13.0,2567.62
132,2024-07-01 11:52:28.455679,340,37,Flat,13.0,2551.16
132,2024-08-01 11:52:28.455679,290,37,Flat,13.0,2642.83
132,2024-09-01 11:52:28.455679,385,37,Flat,13.0,2843.48
132,2024-10-01 11:52:28.455679,247,37,Flat,13.0,2626.5
132,2024-11-01 11:52:28.455679,318,37,Flat,13.0,2515.81
132,2024-12-01 11:52:28.455679,238,37,Flat,13.0,2336.25
132,2025-01-01 11:52:28.455679,325,37,Flat,13.0,3060.39
132,2025-02-01 11:52:28.455679,257,37,Flat,13.0,3076.1
132,2025-03-01 11:52:28.455679,264,37,Flat,13.0,2852.05
132,2025-04-01 11:52:28.455679,320,37,Flat,13.0,2577.92
133,2024-05-01 11:52:28.455679,335,15,Flat,2.0,2449.54
133,2024-06-01 11:52:28.455679,194,15,Flat,2.0,2489.74
133,2024-07-01 11:52:28.455679,258,15,Flat,2.0,2249.15
133,2024-08-01 11:52:28.455679,249,15,Flat,2.0,2308.27
133,2024-09-01 11:52:28.455679,182,15,Flat,2.0,2546.35
133,2024-10-01 11:52:28.455679,356,15,Flat,2.0,1971.91
133,2024-11-01 11:52:28.455679,315,15,Flat,2.0,2499.68
133,2024-12-01 11:52:28.455679,349,15,Flat,2.0,2238.17
133,2025-01-01 11:52:28.455679,236,15,Flat,2.0,2077.48
133,2025-02-01 11:52:28.455679,232,15,Flat,2.0,2093.94
133,2025-03-01 11:52:28.455679,377,15,Flat,2.0,2127.06
133,2025-04-01 11:52:28.455679,334,15,Flat,2.0,2057.99
134,2024-05-01 11:52:28.455679,265,103,Flat,9.0,4414.28
134,2024-06-01 11:52:28.455679,368,103,Flat,9.0,4158.24
134,2024-07-01 11:52:28.455679,403,103,Flat,9.0,4272.9
134,2024-08-01 11:52:28.455679,288,103,Flat,9.0,4172.47
134,2024-09-01 11:52:28.455679,363,103,Flat,9.0,4072.25
134,2024-10-01 11:52:28.455679,252,103,Flat,9.0,4074.95
134,2024-11-01 11:52:28.455679,323,103,Flat,9.0,3980.5
134,2024-12-01 11:52:28.455679,343,103,Flat,9.0,3996.84
134,2025-01-01 11:52:28.455679,310,103,Flat,9.0,3778.38
134,2025-02-01 11:52:28.455679,252,103,Flat,9.0,4276.37
134,2025-03-01 11:52:28.455679,375,103,Flat,9.0,3697.35
134,2025-04-01 11:52:28.455679,302,103,Flat,9.0,3848.28
135,2024-05-01 11:52:28.455679,273,47,House,16.0,3342.41
135,2024-06-01 11:52:28.455679,295,47,House,16.0,2967.23
135,2024-07-01 11:52:28.455679,373,47,House,16.0,2975.54
135,2024-08-01 11:52:28.455679,348,47,House,16.0,3067.47
135,2024-09-01 11:52:28.455679,247,47,House,16.0,2631.93
135,2024-10-01 11:52:28.455679,310,47,House,16.0,2661.24
135,2024-11-01 11:52:28.455679,292,47,House,16.0,2851.02
135,2024-12-01 11:52:28.455679,315,47,House,16.0,2759.33
135,2025-01-01 11:52:28.455679,337,47,House,16.0,2925.01
135,2025-02-01 11:52:28.455679,344,47,House,16.0,3037.11
135,2025-03-01 11:52:28.455679,260,47,House,16.0,3217.83
135,2025-04-01 11:52:28.455679,304,47,House,16.0,3102.22
136,2024-05-01 11:52:28.455679,401,78,Flat,5.0,3361.14
136,2024-06-01 11:52:28.455679,263,78,Flat,5.0,3485.01
136,2024-07-01 11:52:28.455679,279,78,Flat,5.0,3430.61
136,2024-08-01 11:52:28.455679,355,78,Flat,5.0,3356.69
136,2024-09-01 11:52:28.455679,367,78,Flat,5.0,3311.16
136,2024-10-01 11:52:28.455679,230,78,Flat,5.0,3892.86
136,2024-11-01 11:52:28.455679,317,78,Flat,5.0,3562.13
136,2024-12-01 11:52:28.455679,274,78,Flat,5.0,3515.15
136,2025-01-01 11:52:28.455679,358,78,Flat,5.0,3656.85
136,2025-02-01 11:52:28.455679,353,78,Flat,5.0,3666.75
136,2025-03-01 11:52:28.455679,279,78,Flat,5.0,3783.77
136,2025-04-01 11:52:28.455679,321,78,Flat,5.0,3411.27
137,2024-05-01 11:52:28.455679,380,51,Flat,4.0,3100.54
137,2024-06-01 11:52:28.455679,311,51,Flat,4.0,2837.77
137,2024-07-01 11:52:28.455679,261,51,Flat,4.0,2981.97
137,2024-08-01 11:52:28.455679,356,51,Flat,4.0,3031.35
137,2024-09-01 11:52:28.455679,302,51,Flat,4.0,3050.9
137,2024-10-01 11:52:28.455679,383,51,Flat,4.0,3042.06
137,2024-11-01 11:52:28.455679,316,51,Flat,4.0,3180.37
137,2024-12-01 11:52:28.455679,331,51,Flat,4.0,2900.6
137,2025-01-01 11:52:28.455679,291,51,Flat,4.0,3056.33
137,2025-02-01 11:52:28.455679,268,51,Flat,4.0,2868.22
137,2025-03-01 11:52:28.455679,324,51,Flat,4.0,3604.15
137,2025-04-01 11:52:28.455679,268,51,Flat,4.0,2837.43
138,2024-05-01 11:52:28.455679,297,78,Block of Flats,5.0,3419.87
138,2024-06-01 11:52:28.455679,311,78,Block of Flats,5.0,3736.53
138,2024-07-01 11:52:28.455679,400,78,Block of Flats,5.0,3474.11
138,2024-08-01 11:52:28.455679,249,78,Block of Flats,5.0,3736.61
138,2024-09-01 11:52:28.455679,280,78,Block of Flats,5.0,3590.6
138,2024-10-01 11:52:28.455679,267,78,Block of Flats,5.0,3479.36
138,2024-11-01 11:52:28.455679,289,78,Block of Flats,5.0,3409.45
138,2024-12-01 11:52:28.455679,380,78,Block of Flats,5.0,3402.23
138,2025-01-01 11:52:28.455679,235,78,Block of Flats,5.0,3481.54
138,2025-02-01 11:52:28.455679,291,78,Block of Flats,5.0,3525.12
138,2025-03-01 11:52:28.455679,318,78,Block of Flats,5.0,3393.62
138,2025-04-01 11:52:28.455679,277,78,Block of Flats,5.0,3538.15
139,2024-05-01 11:52:28.455679,334,24,House,14.0,2261.18
139,2024-06-01 11:52:28.455679,221,24,House,14.0,2631.18
139,2024-07-01 11:52:28.455679,296,24,House,14.0,2669.47
139,2024-08-01 11:52:28.455679,304,24,House,14.0,2339.13
139,2024-09-01 11:52:28.455679,205,24,House,14.0,2327.97
139,2024-10-01 11:52:28.455679,243,24,House,14.0,2515.58
139,2024-11-01 11:52:28.455679,283,24,House,14.0,2733.07
139,2024-12-01 11:52:28.455679,379,24,House,14.0,2777.33
139,2025-01-01 11:52:28.455679,346,24,House,14.0,2199.45
139,2025-02-01 11:52:28.455679,307,24,House,14.0,2681.26
139,2025-03-01 11:52:28.455679,369,24,House,14.0,2467.69
139,2025-04-01 11:52:28.455679,317,24,House,14.0,2471.56
140,2024-05-01 11:52:28.455679,244,66,Flat,1.0,3420.94
140,2024-06-01 11:52:28.455679,256,66,Flat,1.0,3223.81
140,2024-07-01 11:52:28.455679,267,66,Flat,1.0,3539.34
140,2024-08-01 11:52:28.455679,273,66,Flat,1.0,3604.79
140,2024-09-01 11:52:28.455679,303,66,Flat,1.0,3612.26
140,2024-10-01 11:52:28.455679,333,66,Flat,1.0,2951.22
140,2024-11-01 11:52:28.455679,361,66,Flat,1.0,3274.07
140,2024-12-01 11:52:28.455679,329,66,Flat,1.0,2932.95
140,2025-01-01 11:52:28.455679,406,66,Flat,1.0,3166.94
140,2025-02-01 11:52:28.455679,243,66,Flat,1.0,2840.5
140,2025-03-01 11:52:28.455679,326,66,Flat,1.0,3410.05
140,2025-04-01 11:52:28.455679,287,66,Flat,1.0,3363.86
141,2024-05-01 11:52:28.455679,286,24,House,14.0,2393.48
141,2024-06-01 11:52:28.455679,278,24,House,14.0,2321.77
141,2024-07-01 11:52:28.455679,204,24,House,14.0,2542.81
141,2024-08-01 11:52:28.455679,262,24,House,14.0,2277.72
141,2024-09-01 11:52:28.455679,291,24,House,14.0,2264.11
141,2024-10-01 11:52:28.455679,221,24,House,14.0,2239.52
141,2024-11-01 11:52:28.455679,302,24,House,14.0,2439.23
141,2024-12-01 11:52:28.455679,290,24,House,14.0,2363.54
141,2025-01-01 11:52:28.455679,260,24,House,14.0,2403.15
141,2025-02-01 11:52:28.455679,301,24,House,14.0,2584.36
141,2025-03-01 11:52:28.455679,348,24,House,14.0,2672.66
141,2025-04-01 11:52:28.455679,321,24,House,14.0,2770.1
142,2024-05-01 11:52:28.455679,340,24,Block of Flats,14.0,2492.03
142,2024-06-01 11:52:28.455679,260,24,Block of Flats,14.0,2549.52
142,2024-07-01 11:52:28.455679,212,24,Block of Flats,14.0,2517.77
142,2024-08-01 11:52:28.455679,289,24,Block of Flats,14.0,2145.16
142,2024-09-01 11:52:28.455679,381,24,Block of Flats,14.0,2406.06
142,2024-10-01 11:52:28.455679,271,24,Block of Flats,14.0,2406.98
142,2024-11-01 11:52:28.455679,260,24,Block of Flats,14.0,2377.84
142,2024-12-01 11:52:28.455679,296,24,Block of Flats,14.0,2471.81
142,2025-01-01 11:52:28.455679,319,24,Block of Flats,14.0,2436.1
142,2025-02-01 11:52:28.455679,336,24,Block of Flats,14.0,2282.73
142,2025-03-01 11:52:28.455679,370,24,Block of Flats,14.0,2449.79
142,2025-04-01 11:52:28.455679,317,24,Block of Flats,14.0,2352.19
143,2024-05-01 11:52:28.455679,324,80,House,12.0,3076.15
143,2024-06-01 11:52:28.455679,296,80,House,12.0,3320.59
143,2024-07-01 11:52:28.455679,302,80,House,12.0,3617.78
143,2024-08-01 11:52:28.455679,234,80,House,12.0,3818.38
143,2024-09-01 11:52:28.455679,283,80,House,12.0,3114.56
143,2024-10-01 11:52:28.455679,410,80,House,12.0,3425.92
143,2024-11-01 11:52:28.455679,340,80,House,12.0,3686.29
143,2024-12-01 11:52:28.455679,318,80,House,12.0,3775.64
143,2025-01-01 11:52:28.455679,348,80,House,12.0,3515.98
143,2025-02-01 11:52:28.455679,268,80,House,12.0,3463.44
143,2025-03-01 11:52:28.455679,214,80,House,12.0,3843.94
143,2025-04-01 11:52:28.455679,301,80,House,12.0,3759.22
144,2024-05-01 11:52:28.455679,295,103,Flat,9.0,4231.72
