request_id,propertyid,tenantid,datereported,dateresolved,cost,status,description,category,property_age_years,propertytype,blockid,estateid,simulated_repair_type,simulated_cost,request_date,completion_date,patch_id
500,30,164,2024-09-30,2024-10-23,833.6,Closed,Repair description for property 30,Structural,51,Block of Flats,4.0,2.0,Roofing,953.39,2022-06-18,2022-08-01,4
501,30,164,2024-06-28,,,In Progress,Repair description for property 30,Electrical,51,Block of Flats,4.0,2.0,Heating,101.73,2020-04-13,2020-05-30,4
502,30,164,2024-08-03,2024-03-28,1497.05,Closed,Repair description for property 30,Appliance,51,Block of Flats,4.0,2.0,Structural,1311.46,2021-04-27,2021-06-19,4
503,438,165,2024-06-04,2024-04-05,1097.73,Closed,Repair description for property 438,Structural,73,Flat,,,Roofing,739.75,2020-08-11,2020-10-24,8
504,438,165,2024-12-13,2024-12-22,1852.6,Closed,Repair description for property 438,Other,73,Flat,,,Roofing,775.41,2022-04-11,2022-05-27,8
505,438,165,2024-07-06,2024-06-27,4505.02,Closed,Repair description for property 438,Structural,73,Flat,,,Roofing,1134.56,2022-05-23,2022-06-05,8
506,472,166,2024-02-05,,,In Progress,Repair description for property 472,Other,73,House,,,Roofing,766.27,2022-05-15,2022-06-21,8
507,472,166,2024-08-19,2024-09-18,2451.97,Closed,Repair description for property 472,Electrical,73,House,,,Heating,234.61,2021-05-05,2021-05-29,8
508,27,167,2024-06-25,2024-07-24,1930.37,Closed,Repair description for property 27,Plumbing,103,Flat,9.0,5.0,Structural,1093.86,2021-04-17,2021-04-19,6
509,27,167,2024-04-09,2024-11-09,1160.33,Closed,Repair description for property 27,Structural,103,Flat,9.0,5.0,Damp,467.26,2020-01-10,2020-04-05,6
510,27,167,2024-04-21,,,Open,Repair description for property 27,Electrical,103,Flat,9.0,5.0,Roofing,572.72,2021-02-08,2021-04-30,6
511,27,167,2024-08-28,2024-09-16,4567.88,Closed,Repair description for property 27,Plumbing,103,Flat,9.0,5.0,Electrical,60.98,2022-06-14,2022-06-28,6
512,27,167,2024-03-06,,,Open,Repair description for property 27,Structural,103,Flat,9.0,5.0,Roofing,1024.14,2020-10-28,2020-11-07,6
513,8,168,2024-06-08,2024-08-17,2561.71,Closed,Repair description for property 8,Structural,24,House,14.0,9.0,Heating,300.46,2020-08-18,2020-09-22,5
514,454,169,2024-05-29,,,Open,Repair description for property 454,Plumbing,73,Flat,,,Heating,285.85,2021-12-31,2022-01-25,6
515,454,169,2024-07-13,2024-07-21,1261.23,Closed,Repair description for property 454,Electrical,73,Flat,,,Electrical,119.52,2022-07-11,2022-07-14,6
516,454,169,2024-10-03,,,Open,Repair description for property 454,Electrical,73,Flat,,,Damp,472.82,2020-03-06,2020-03-23,6
517,454,169,2024-10-03,,,Open,Repair description for property 454,Plumbing,73,Flat,,,Structural,2658.33,2022-07-25,2022-08-06,6
518,454,169,2024-04-21,2024-04-30,502.23,Closed,Repair description for property 454,Electrical,73,Flat,,,Electrical,127.86,2020-04-21,2020-06-14,6
519,109,170,2024-12-21,2024-12-23,1078.27,Closed,Repair description for property 109,Electrical,47,Flat,16.0,9.0,Structural,1697.95,2020-01-13,2020-02-06,6
520,38,171,2024-05-05,2024-09-05,2707.82,Closed,Repair description for property 38,Plumbing,25,Flat,17.0,10.0,Heating,107.69,2021-01-27,2021-02-25,1
521,38,171,2024-09-16,,,Open,Repair description for property 38,Electrical,25,Flat,17.0,10.0,Windows,404.75,2021-05-14,2021-06-26,1
522,38,171,2024-06-27,2024-06-30,2406.38,Closed,Repair description for property 38,Plumbing,25,Flat,17.0,10.0,Plumbing,132.24,2022-07-20,2022-08-14,1
523,38,171,2024-05-25,2024-06-14,2461.79,Closed,Repair description for property 38,Other,25,Flat,17.0,10.0,Heating,219.65,2021-08-20,2021-10-19,1
524,38,171,2025-02-22,2025-03-22,4529.69,Closed,Repair description for property 38,Appliance,25,Flat,17.0,10.0,Heating,274.05,2020-08-21,2020-10-25,1
525,158,172,2024-01-05,,,In Progress,Repair description for property 158,Plumbing,98,Flat,7.0,4.0,Heating,260.08,2021-08-24,2021-11-16,2
526,158,172,2024-10-21,,,In Progress,Repair description for property 158,Appliance,98,Flat,7.0,4.0,Structural,2019.76,2020-11-09,2020-12-07,2
527,490,173,2024-11-09,2024-09-28,1454.59,Closed,Repair description for property 490,Structural,73,Flat,,,Heating,329.46,2021-07-19,2021-08-04,5
528,490,173,2024-10-14,,,Open,Repair description for property 490,Structural,73,Flat,,,Damp,841.04,2020-01-12,2020-02-28,5
529,119,174,2024-03-16,2024-03-26,3148.31,Closed,Repair description for property 119,Plumbing,49,House,11.0,6.0,Structural,1357.92,2020-07-27,2020-10-16,8
530,119,174,2024-11-25,2024-06-12,4472.17,Closed,Repair description for property 119,Other,49,House,11.0,6.0,Structural,2322.93,2022-08-31,2022-10-28,8
531,119,174,2024-01-07,2024-07-07,374.52,Closed,Repair description for property 119,Appliance,49,House,11.0,6.0,Structural,2130.73,2020-01-14,2020-03-30,8
532,115,175,2025-09-01,,,In Progress,Repair description for property 115,Structural,103,Flat,9.0,5.0,Damp,316.41,2021-09-24,2021-10-21,7
533,115,175,2024-06-04,2024-03-05,954.15,Closed,Repair description for property 115,Plumbing,103,Flat,9.0,5.0,Structural,518.91,2021-02-21,2021-04-15,7
534,115,175,2024-10-31,2024-11-17,1561.65,Closed,Repair description for property 115,Other,103,Flat,9.0,5.0,Electrical,147.12,2021-03-12,2021-04-23,7
535,176,176,2025-05-01,2025-04-02,3067.16,Closed,Repair description for property 176,Other,8,House,6.0,4.0,General,40.74,2021-01-11,2021-03-11,6
536,176,176,2024-03-19,2024-03-25,999.93,Closed,Repair description for property 176,Appliance,8,House,6.0,4.0,General,82.45,2020-01-20,2020-03-07,6
537,176,176,2024-01-12,,,Open,Repair description for property 176,Structural,8,House,6.0,4.0,General,127.09,2021-08-09,2021-09-12,6
538,176,176,2024-07-06,,,In Progress,Repair description for property 176,Structural,8,House,6.0,4.0,General,105.56,2022-06-30,2022-08-06,6
539,374,177,2024-10-15,2024-12-11,4180.47,Closed,Repair description for property 374,Structural,47,Block of Flats,19.0,,Roofing,1421.32,2022-01-24,2022-01-30,8
540,374,177,2024-12-14,2025-07-01,1801.97,Closed,Repair description for property 374,Structural,47,Block of Flats,19.0,,Roofing,721.95,2022-01-04,2022-01-11,8
541,182,178,2024-09-22,2024-05-10,3825.34,Closed,Repair description for property 182,Plumbing,66,Flat,1.0,1.0,Damp,236.21,2020-03-10,2020-04-04,7
542,182,178,2024-04-08,2024-08-18,1800.38,Closed,Repair description for property 182,Electrical,66,Flat,1.0,1.0,Structural,1714.68,2022-04-03,2022-05-06,7
543,182,178,2024-08-07,,,Open,Repair description for property 182,Electrical,66,Flat,1.0,1.0,Electrical,88.52,2020-07-29,2020-09-22,7
544,182,178,2024-12-11,2024-11-21,1509.24,Closed,Repair description for property 182,Structural,66,Flat,1.0,1.0,Heating,185.46,2020-04-10,2020-06-07,7
545,145,179,2024-09-15,2024-09-28,1662.14,Closed,Repair description for property 145,Other,98,Flat,7.0,4.0,Heating,192.19,2021-11-28,2021-12-05,8
546,370,180,2024-08-11,2024-11-23,4289.2,Closed,Repair description for property 370,Plumbing,47,Flat,18.0,,Plumbing,70.95,2020-05-11,2020-07-07,7
547,370,180,2025-01-19,2025-01-30,3628.1,Closed,Repair description for property 370,Other,47,Flat,18.0,,Plumbing,125.07,2021-09-14,2021-09-26,7
548,391,181,2025-03-02,,,In Progress,Repair description for property 391,Appliance,74,House,21.0,,Damp,414.61,2021-01-15,2021-01-31,3
549,391,181,2024-10-22,2024-11-11,2951.27,Closed,Repair description for property 391,Plumbing,74,House,21.0,,Electrical,141.55,2020-05-11,2020-07-30,3
550,391,181,2025-06-01,2025-01-17,1416.43,Closed,Repair description for property 391,Structural,74,House,21.0,,Structural,2290.38,2020-01-20,2020-03-03,3
551,391,181,2024-07-17,,,Open,Repair description for property 391,Appliance,74,House,21.0,,Heating,181.79,2022-06-24,2022-09-09,3
552,196,182,2025-01-20,2025-02-14,3675.62,Closed,Repair description for property 196,Electrical,57,Flat,3.0,1.0,Windows,448.13,2021-06-19,2021-06-26,2
553,196,182,2024-11-12,2024-12-30,1039.97,Closed,Repair description for property 196,Plumbing,57,Flat,3.0,1.0,Roofing,446.26,2020-08-14,2020-10-04,2
554,405,183,2024-10-24,2024-11-11,3825.8,Closed,Repair description for property 405,Structural,47,Flat,19.0,,Windows,308.69,2020-06-02,2020-08-14,8
555,405,183,2024-05-17,2024-05-27,3463.37,Closed,Repair description for property 405,Electrical,47,Flat,19.0,,Windows,608.67,2022-03-15,2022-04-16,8
556,405,183,2025-01-23,,,In Progress,Repair description for property 405,Structural,47,Flat,19.0,,Plumbing,94.47,2022-01-11,2022-03-27,8
557,405,183,2024-07-13,,,Open,Repair description for property 405,Electrical,47,Flat,19.0,,Heating,257.55,2021-04-13,2021-04-21,8
558,276,184,2024-02-07,2024-07-14,1698.41,Closed,Repair description for property 276,Structural,47,House,19.0,,Structural,2272.62,2022-04-01,2022-06-27,4
559,276,184,2024-10-19,2024-11-18,164.53,Closed,Repair description for property 276,Plumbing,47,House,19.0,,Structural,767.19,2022-09-26,2022-12-24,4
560,276,184,2024-04-04,2024-04-17,4040.02,Closed,Repair description for property 276,Plumbing,47,House,19.0,,Plumbing,167.79,2022-05-20,2022-07-31,4
561,455,185,2025-01-27,,,In Progress,Repair description for property 455,Plumbing,73,House,,,Damp,368.08,2021-02-08,2021-03-25,5
562,455,185,2024-05-13,2024-05-15,4800.95,Closed,Repair description for property 455,Structural,73,House,,,Structural,2907.32,2020-07-20,2020-10-14,5
563,455,185,2024-05-27,2024-06-15,1702.08,Closed,Repair description for property 455,Plumbing,73,House,,,Damp,561.01,2020-02-07,2020-04-06,5
564,455,185,2025-01-19,2025-06-02,3913.91,Closed,Repair description for property 455,Other,73,House,,,Heating,341.8,2022-07-30,2022-08-03,5
565,455,185,2024-07-12,,,Open,Repair description for property 455,Other,73,House,,,Electrical,132.53,2022-02-10,2022-04-18,5
566,142,186,2024-04-20,2024-04-27,3771.94,Closed,Repair description for property 142,Appliance,24,Block of Flats,14.0,9.0,Windows,226.05,2020-07-06,2020-08-04,1
567,142,186,2024-08-10,2024-06-11,4408.68,Closed,Repair description for property 142,Electrical,24,Block of Flats,14.0,9.0,Heating,289.95,2020-02-26,2020-03-26,1
568,142,186,2024-03-30,2024-05-04,3256.81,Closed,Repair description for property 142,Structural,24,Block of Flats,14.0,9.0,General,144.65,2022-07-29,2022-08-26,1
569,142,186,2024-09-07,2024-01-08,3710.32,Closed,Repair description for property 142,Appliance,24,Block of Flats,14.0,9.0,Windows,560.97,2020-01-20,2020-04-06,1
570,366,187,2024-05-08,2024-06-08,3137.26,Closed,Repair description for property 366,Appliance,47,Flat,18.0,,Plumbing,111.35,2020-09-29,2020-12-17,7
571,68,188,2025-02-22,2025-08-03,794.95,Closed,Repair description for property 68,Electrical,15,House,2.0,1.0,General,137.26,2020-04-28,2020-07-24,1
572,211,189,2024-03-18,,,In Progress,Repair description for property 211,Electrical,80,House,10.0,5.0,Electrical,84.21,2021-08-05,2021-09-18,7
573,211,189,2024-08-05,,,Open,Repair description for property 211,Electrical,80,House,10.0,5.0,Electrical,81.81,2021-05-30,2021-06-03,7
574,211,189,2024-12-13,2024-12-19,549.44,Closed,Repair description for property 211,Other,80,House,10.0,5.0,Roofing,1033.18,2020-08-08,2020-08-17,7
575,211,189,2024-04-24,,,Open,Repair description for property 211,Electrical,80,House,10.0,5.0,Roofing,793.23,2021-06-09,2021-06-14,7
576,211,189,2024-05-26,2024-05-29,1670.93,Closed,Repair description for property 211,Structural,80,House,10.0,5.0,Roofing,1307.83,2021-05-29,2021-07-24,7
577,169,190,2024-03-27,2024-06-04,858.28,Closed,Repair description for property 169,Structural,24,Flat,14.0,9.0,Heating,370.01,2021-12-28,2022-03-22,7
578,169,190,2024-10-30,,,Open,Repair description for property 169,Structural,24,Flat,14.0,9.0,General,78.88,2022-01-10,2022-03-01,7
579,494,191,2024-12-18,,,In Progress,Repair description for property 494,Plumbing,73,Flat,,,Electrical,85.53,2020-12-01,2021-02-14,6
580,376,192,2025-02-13,2025-09-03,4278.23,Closed,Repair description for property 376,Electrical,47,Flat,19.0,,Plumbing,208.3,2021-11-28,2021-12-13,4
581,376,192,2024-08-16,2024-08-31,2025.93,Closed,Repair description for property 376,Electrical,47,Flat,19.0,,Plumbing,112.21,2020-02-24,2020-03-27,4
582,376,192,2024-08-16,2024-08-20,509.62,Closed,Repair description for property 376,Electrical,47,Flat,19.0,,Heating,346.78,2021-05-14,2021-06-11,4
583,376,192,2024-12-06,,,Open,Repair description for property 376,Electrical,47,Flat,19.0,,Windows,454.24,2022-06-18,2022-07-10,4
584,401,193,2024-12-27,,,In Progress,Repair description for property 401,Structural,29,Flat,20.0,,Heating,300.26,2022-06-06,2022-06-23,8
585,401,193,2024-07-29,2024-01-08,4008.97,Closed,Repair description for property 401,Structural,29,Flat,20.0,,Plumbing,78.15,2022-02-04,2022-04-04,8
586,273,194,2024-10-19,2024-03-11,129.92,Closed,Repair description for property 273,Appliance,47,Block of Flats,19.0,,Heating,287.16,2021-06-19,2021-08-29,8
587,273,194,2024-07-26,2024-08-23,545.33,Closed,Repair description for property 273,Structural,47,Block of Flats,19.0,,Windows,471.06,2020-06-10,2020-08-06,8
588,273,194,2024-09-21,,,In Progress,Repair description for property 273,Structural,47,Block of Flats,19.0,,Roofing,1003.93,2021-10-31,2021-11-26,8
589,273,194,2024-01-11,,,Open,Repair description for property 273,Appliance,47,Block of Flats,19.0,,Structural,920.04,2021-08-16,2021-09-10,8
590,110,195,2025-02-18,,,In Progress,Repair description for property 110,Structural,47,Flat,16.0,9.0,Structural,2342.18,2022-07-03,2022-07-13,7
591,110,195,2025-03-02,2025-11-02,927.92,Closed,Repair description for property 110,Plumbing,47,Flat,16.0,9.0,Heating,358.84,2020-06-07,2020-07-22,7
592,110,195,2024-12-23,2024-12-28,3490.6,Closed,Repair description for property 110,Plumbing,47,Flat,16.0,9.0,Roofing,560.09,2020-07-06,2020-09-27,7
593,110,195,2025-01-26,2025-02-02,4338.41,Closed,Repair description for property 110,Structural,47,Flat,16.0,9.0,Heating,128.71,2020-02-29,2020-03-11,7
594,249,196,2024-04-16,2024-04-22,2125.23,Closed,Repair description for property 249,Electrical,47,House,18.0,,Plumbing,243.62,2022-07-03,2022-09-18,1
595,249,196,2024-06-06,,,Open,Repair description for property 249,Structural,47,House,18.0,,Plumbing,165.96,2022-03-27,2022-05-19,1
596,249,196,2025-01-01,,,Open,Repair description for property 249,Appliance,47,House,18.0,,Plumbing,125.98,2020-11-14,2021-01-25,1
597,146,197,2024-09-23,2024-05-10,4549.46,Closed,Repair description for property 146,Structural,37,House,13.0,8.0,Heating,264.01,2022-05-27,2022-08-03,7
598,146,197,2024-04-14,2024-10-05,177.86,Closed,Repair description for property 146,Plumbing,37,House,13.0,8.0,Heating,169.58,2020-07-29,2020-08-26,7
599,93,198,2025-09-02,,,Open,Repair description for property 93,Appliance,47,Flat,16.0,9.0,Structural,1477.26,2021-02-09,2021-04-25,2
600,93,198,2025-03-02,2025-02-28,3012.61,Closed,Repair description for property 93,Other,47,Flat,16.0,9.0,Plumbing,172.95,2021-10-25,2021-12-29,2
601,93,198,2024-02-12,2024-03-12,1775.9,Closed,Repair description for property 93,Electrical,47,Flat,16.0,9.0,Structural,1741.92,2020-04-18,2020-06-06,2
602,93,198,2025-10-01,2025-01-13,606.43,Closed,Repair description for property 93,Appliance,47,Flat,16.0,9.0,Roofing,1485.34,2020-03-16,2020-05-02,2
603,153,199,2024-07-29,,,In Progress,Repair description for property 153,Electrical,47,Flat,16.0,9.0,Windows,281.86,2021-06-25,2021-08-16,1
604,153,199,2024-04-24,,,Open,Repair description for property 153,Structural,47,Flat,16.0,9.0,Roofing,1134.17,2020-11-09,2021-02-05,1
605,153,199,2024-06-28,2024-07-27,1321.47,Closed,Repair description for property 153,Structural,47,Flat,16.0,9.0,Roofing,785.18,2022-09-24,2022-11-17,1
606,153,199,2024-03-27,2024-04-16,3358.74,Closed,Repair description for property 153,Plumbing,47,Flat,16.0,9.0,Structural,1570.5,2020-04-26,2020-06-25,1
607,368,200,2024-06-19,,,Open,Repair description for property 368,Electrical,29,Flat,20.0,,Windows,630.56,2022-07-15,2022-09-10,2
608,368,200,2024-06-11,2024-02-12,4714.33,Closed,Repair description for property 368,Electrical,29,Flat,20.0,,Windows,615.46,2022-05-17,2022-07-03,2
609,368,200,2024-03-26,2024-03-30,3600.48,Closed,Repair description for property 368,Structural,29,Flat,20.0,,Plumbing,248.34,2021-12-04,2022-01-04,2
610,368,200,2024-04-18,2024-04-26,1290.82,Closed,Repair description for property 368,Structural,29,Flat,20.0,,Windows,277.04,2020-01-19,2020-03-05,2
611,468,201,2024-02-29,,,In Progress,Repair description for property 468,Electrical,73,Flat,,,Heating,131.23,2021-03-07,2021-04-02,1
612,468,201,2024-12-09,2024-04-10,768.84,Closed,Repair description for property 468,Plumbing,73,Flat,,,Electrical,158.65,2021-11-15,2021-11-20,1
613,468,201,2024-08-13,2024-08-09,1029.59,Closed,Repair description for property 468,Electrical,73,Flat,,,Damp,641.63,2022-01-09,2022-04-03,1
614,84,202,2024-12-15,2025-11-01,3984.12,Closed,Repair description for property 84,Electrical,8,Flat,6.0,4.0,General,51.14,2020-12-15,2021-02-05,8
615,246,203,2024-09-14,2024-09-30,2445.03,Closed,Repair description for property 246,Structural,47,Flat,19.0,,Plumbing,75.09,2020-07-01,2020-09-14,6
616,246,203,2024-11-22,2024-12-19,4855.36,Closed,Repair description for property 246,Appliance,47,Flat,19.0,,Heating,125.7,2020-04-22,2020-06-15,6
617,246,203,2024-10-07,,,In Progress,Repair description for property 246,Other,47,Flat,19.0,,Heating,368.26,2020-07-01,2020-08-03,6
618,246,203,2024-10-15,2024-10-19,3737.55,Closed,Repair description for property 246,Other,47,Flat,19.0,,Plumbing,96.45,2021-04-25,2021-06-14,6
619,166,204,2024-07-09,,,Open,Repair description for property 166,Structural,103,Flat,9.0,5.0,Heating,197.01,2020-05-25,2020-07-02,1
620,166,204,2024-05-09,,,In Progress,Repair description for property 166,Other,103,Flat,9.0,5.0,Electrical,84.0,2022-04-10,2022-05-07,1
621,166,204,2024-08-07,2024-07-30,4288.26,Closed,Repair description for property 166,Other,103,Flat,9.0,5.0,Electrical,103.25,2021-09-19,2021-10-04,1
622,164,205,2025-01-25,,,In Progress,Repair description for property 164,Plumbing,8,Flat,6.0,4.0,General,133.19,2020-04-22,2020-06-22,4
623,164,205,2024-05-24,2024-01-06,4876.69,Closed,Repair description for property 164,Plumbing,8,Flat,6.0,4.0,General,98.42,2022-02-01,2022-02-22,4
624,164,205,2024-12-27,2025-06-01,675.18,Closed,Repair description for property 164,Structural,8,Flat,6.0,4.0,General,132.59,2021-04-20,2021-06-05,4
625,200,206,2024-10-07,2024-07-13,4833.15,Closed,Repair description for property 200,Other,80,Flat,10.0,5.0,Damp,830.3,2022-02-01,2022-04-11,3
626,200,206,2024-11-25,2024-12-24,4992.8,Closed,Repair description for property 200,Electrical,80,Flat,10.0,5.0,Damp,348.66,2020-10-29,2020-11-04,3
627,200,206,2024-12-16,,,Open,Repair description for property 200,Plumbing,80,Flat,10.0,5.0,Electrical,131.0,2022-08-28,2022-10-05,3
628,229,207,2024-08-29,2024-09-23,801.27,Closed,Repair description for property 229,Other,47,Flat,19.0,,Roofing,1356.09,2022-04-04,2022-06-05,1
629,229,207,2024-03-06,2024-06-21,1845.15,Closed,Repair description for property 229,Electrical,47,Flat,19.0,,Roofing,1081.05,2020-04-27,2020-07-22,1
